,index,loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag
42389,42389,5000.0,0.17739999999999997,180.12,MORTGAGE,60000.0,Not Verified,high_risk,n,18.02,0.0,3.0,15.0,0.0,9965.0,23.0,w,4164.73,4164.73,1526.03,1526.03,835.27,690.76,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,95902.0,3.0,2.0,0.0,0.0,28.0,10926.0,42.0,6.0,7.0,469.0,40.0,26500.0,0.0,3.0,4.0,7.0,6393.0,3611.0,16.0,0.0,0.0,66.0,77.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,9.0,3.0,4.0,3.0,12.0,18.0,9.0,15.0,0.0,0.0,0.0,6.0,86.4,33.3,0.0,0.0,130884.0,20891.0,4300.0,26184.0,N,N
42393,42393,8500.0,0.2305,329.26,RENT,60000.0,Not Verified,high_risk,n,25.6,0.0,0.0,13.0,0.0,28337.0,21.0,w,0.0,0.0,1624.53,1624.53,791.98,832.55,0.0,0.0,0.0,329.26,0.0,1.0,Individual,0.0,0.0,41249.0,0.0,1.0,0.0,0.0,34.0,12912.0,49.0,0.0,3.0,6040.0,65.0,36900.0,1.0,0.0,0.0,3.0,3437.0,6300.0,81.4,0.0,0.0,139.0,185.0,15.0,15.0,0.0,15.0,23.0,1.0,7.0,9.0,10.0,12.0,4.0,12.0,17.0,9.0,13.0,0.0,0.0,0.0,0.0,95.2,77.8,0.0,0.0,63414.0,41249.0,33900.0,26514.0,N,N
42407,42407,21375.0,0.1524,511.21,MORTGAGE,81300.0,Source Verified,high_risk,n,25.49,0.0,0.0,16.0,0.0,21235.0,39.0,w,20085.67,20085.67,4071.58,4071.58,1289.33,2782.25,0.0,0.0,0.0,511.21,0.0,1.0,Individual,0.0,0.0,424699.0,0.0,4.0,1.0,2.0,9.0,60584.0,69.0,0.0,0.0,4525.0,57.0,48800.0,3.0,9.0,7.0,3.0,26544.0,17221.0,23.5,0.0,0.0,107.0,138.0,28.0,9.0,4.0,42.0,1.0,0.0,2.0,6.0,3.0,4.0,10.0,11.0,25.0,6.0,16.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,489717.0,81819.0,22500.0,95476.0,N,N
42518,42518,25675.0,0.2305,724.53,RENT,102000.0,Source Verified,high_risk,n,36.72,0.0,0.0,14.0,0.0,9069.0,17.0,w,23427.66,23427.66,7212.42,7212.42,2247.34,4965.08,0.0,0.0,0.0,724.53,0.0,1.0,Individual,0.0,0.0,102565.0,0.0,4.0,0.0,4.0,16.0,93496.0,76.0,0.0,1.0,2799.0,65.0,25300.0,4.0,3.0,1.0,5.0,7326.0,13780.0,27.1,0.0,0.0,61.0,62.0,21.0,16.0,0.0,21.0,12.0,0.0,4.0,5.0,7.0,8.0,6.0,10.0,11.0,5.0,14.0,0.0,0.0,0.0,0.0,100.0,14.3,0.0,0.0,146033.0,102565.0,18900.0,120733.0,N,N
42533,42533,3500.0,0.0646,107.21,RENT,26500.0,Not Verified,high_risk,n,24.95,0.0,0.0,4.0,0.0,3517.0,5.0,w,2594.6,2594.6,1070.84,1070.84,905.4,165.44,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,875.0,23640.0,0.0,1.0,0.0,1.0,21.0,20123.0,79.0,1.0,2.0,1543.0,70.0,8200.0,2.0,1.0,0.0,3.0,5910.0,4683.0,42.9,0.0,0.0,58.0,33.0,11.0,11.0,0.0,11.0,19.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,33639.0,23640.0,8200.0,25439.0,N,N
42547,42547,10000.0,0.17739999999999997,252.53,RENT,55000.0,Not Verified,high_risk,n,8.95,1.0,1.0,5.0,0.0,4193.0,6.0,w,0.0,0.0,242.67,242.67,104.69,137.98,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,13456.0,2.0,1.0,1.0,1.0,5.0,9263.0,93.0,1.0,2.0,2978.0,38.0,25000.0,1.0,0.0,1.0,3.0,2691.0,19807.0,17.5,0.0,0.0,58.0,61.0,3.0,3.0,0.0,3.0,5.0,0.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,2.0,83.3,0.0,0.0,0.0,35000.0,13456.0,24000.0,10000.0,N,N
42580,42580,5850.0,0.0756,182.14,RENT,21000.0,Source Verified,high_risk,n,11.09,0.0,0.0,8.0,1.0,2814.0,10.0,w,0.0,0.0,361.82,361.82,272.94,88.88,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,5909.0,0.0,1.0,1.0,1.0,7.0,3095.0,88.0,4.0,6.0,1843.0,34.0,14000.0,1.0,0.0,2.0,7.0,739.0,7008.0,23.0,0.0,0.0,7.0,44.0,8.0,7.0,0.0,12.0,7.0,0.0,2.0,3.0,3.0,3.0,1.0,7.0,9.0,3.0,8.0,0.0,0.0,0.0,5.0,100.0,0.0,1.0,0.0,17500.0,5909.0,9100.0,3500.0,N,N
42603,42603,23400.0,0.11019999999999999,766.31,MORTGAGE,220000.0,Source Verified,high_risk,n,33.0,0.0,2.0,15.0,0.0,129360.0,45.0,w,19432.08,19432.08,5349.84,5349.84,3967.92,1381.92,0.0,0.0,0.0,766.31,0.0,1.0,Individual,0.0,0.0,582684.0,4.0,3.0,3.0,5.0,5.0,130342.0,91.0,3.0,4.0,46664.0,64.0,182300.0,2.0,1.0,12.0,10.0,38846.0,42587.0,58.4,0.0,0.0,143.0,245.0,6.0,5.0,8.0,23.0,0.0,0.0,6.0,9.0,8.0,14.0,15.0,11.0,22.0,9.0,15.0,0.0,0.0,0.0,7.0,100.0,37.5,0.0,0.0,656579.0,259702.0,166700.0,148884.0,N,N
42624,42624,8000.0,0.20550000000000002,299.56,RENT,22000.0,Not Verified,high_risk,n,23.51,0.0,0.0,10.0,0.0,5013.0,21.0,w,0.0,0.0,1179.97,1179.97,391.23,788.74,0.0,0.0,0.0,299.56,0.0,1.0,Individual,0.0,192.0,10135.0,0.0,1.0,0.0,1.0,23.0,5122.0,71.0,0.0,1.0,2201.0,50.0,12900.0,0.0,0.0,1.0,2.0,1014.0,1244.0,75.1,0.0,0.0,51.0,156.0,24.0,23.0,0.0,60.0,8.0,1.0,2.0,6.0,2.0,8.0,2.0,9.0,19.0,6.0,10.0,0.0,0.0,0.0,0.0,90.5,50.0,0.0,0.0,20116.0,10135.0,5000.0,7216.0,N,N
42688,42688,21275.0,0.1612,749.23,RENT,89000.0,Not Verified,high_risk,n,32.48,0.0,2.0,24.0,0.0,28954.0,31.0,f,17388.42,17388.42,6469.13,6469.13,3886.58,2582.55,0.0,0.0,0.0,749.23,0.0,1.0,Individual,0.0,0.0,69694.0,2.0,2.0,0.0,0.0,34.0,40726.0,48.0,2.0,4.0,4714.0,44.0,64400.0,0.0,2.0,3.0,4.0,2904.0,10975.0,71.3,0.0,0.0,195.0,112.0,1.0,1.0,0.0,1.0,1.0,0.0,13.0,15.0,15.0,16.0,6.0,21.0,23.0,15.0,24.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,143767.0,69694.0,38300.0,74775.0,N,N
42729,42729,15000.0,0.17739999999999997,540.34,OWN,42000.0,Verified,high_risk,n,27.54,1.0,2.0,8.0,0.0,15347.0,17.0,w,6000.0,6000.0,10689.26,10689.26,9000.0,1689.26,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,20765.0,2.0,1.0,0.0,1.0,21.0,5418.0,34.0,2.0,4.0,6854.0,48.0,27500.0,1.0,0.0,2.0,5.0,2596.0,12153.0,55.8,0.0,0.0,35.0,113.0,2.0,2.0,0.0,2.0,2.0,0.0,6.0,6.0,7.0,15.0,2.0,7.0,15.0,6.0,8.0,0.0,0.0,0.0,2.0,93.3,28.6,0.0,0.0,43500.0,20765.0,27500.0,16000.0,N,N
42765,42765,10000.0,0.16949999999999998,356.28,OWN,60000.0,Verified,high_risk,n,30.3,0.0,2.0,10.0,0.0,1451.0,26.0,w,7813.4,7813.4,3200.82,3200.82,2186.6,1014.22,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,44988.0,4.0,4.0,2.0,5.0,4.0,43537.0,87.0,3.0,4.0,1277.0,75.0,10100.0,5.0,2.0,7.0,9.0,4499.0,1873.0,43.2,0.0,0.0,94.0,131.0,5.0,4.0,0.0,10.0,4.0,0.0,3.0,4.0,3.0,11.0,10.0,6.0,16.0,4.0,9.0,0.0,0.0,0.0,5.0,91.7,0.0,0.0,0.0,60105.0,44988.0,3300.0,50005.0,N,N
42775,42775,10625.0,0.14300000000000002,364.69,RENT,75000.0,Source Verified,high_risk,n,22.67,1.0,2.0,7.0,0.0,7088.0,14.0,w,10386.92,10386.92,968.5,968.5,238.08,730.42,0.0,0.0,0.0,123.78,0.0,1.0,Individual,0.0,50.0,34544.0,1.0,2.0,1.0,1.0,2.0,27456.0,74.0,0.0,0.0,5703.0,52.0,29800.0,2.0,0.0,4.0,1.0,5757.0,22712.0,23.8,0.0,0.0,161.0,155.0,30.0,2.0,0.0,30.0,2.0,0.0,4.0,4.0,5.0,5.0,9.0,5.0,5.0,4.0,7.0,0.0,0.0,0.0,1.0,92.3,0.0,0.0,0.0,67046.0,34544.0,29800.0,37246.0,N,N
42795,42795,10625.0,0.1308,242.19,RENT,60000.0,Source Verified,high_risk,n,18.98,0.0,0.0,16.0,1.0,5531.0,34.0,w,10625.0,10625.0,466.12,466.12,0.0,466.12,0.0,0.0,0.0,121.1,0.0,1.0,Individual,0.0,666.0,22385.0,0.0,2.0,0.0,1.0,19.0,16854.0,57.0,1.0,2.0,1550.0,42.0,23700.0,1.0,3.0,4.0,3.0,1399.0,6614.0,38.8,0.0,0.0,161.0,193.0,8.0,8.0,0.0,8.0,8.0,0.0,6.0,10.0,7.0,9.0,6.0,14.0,27.0,10.0,16.0,0.0,0.0,0.0,1.0,100.0,28.6,1.0,0.0,53125.0,22385.0,10800.0,29425.0,N,N
42802,42802,10625.0,0.20550000000000002,284.76,RENT,62000.0,Not Verified,high_risk,n,37.73,0.0,2.0,17.0,0.0,8496.0,24.0,w,9751.52,9751.52,2253.82,2253.82,873.48,1380.34,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,49334.0,2.0,3.0,1.0,3.0,3.0,40838.0,73.0,2.0,5.0,3208.0,56.0,32500.0,3.0,1.0,4.0,8.0,2902.0,19920.0,27.3,0.0,0.0,75.0,104.0,5.0,3.0,1.0,17.0,3.0,0.0,8.0,10.0,11.0,11.0,8.0,14.0,15.0,10.0,17.0,0.0,0.0,0.0,3.0,100.0,18.2,0.0,0.0,88462.0,49334.0,27400.0,55962.0,N,N
42853,42853,20000.0,0.1862,729.29,RENT,95000.0,Not Verified,high_risk,n,14.02,0.0,0.0,10.0,0.0,15898.0,14.0,w,17637.65,17637.65,5469.13,5469.13,2362.35,3106.78,0.0,0.0,0.0,729.29,0.0,1.0,Individual,0.0,0.0,24280.0,0.0,2.0,1.0,1.0,11.0,8382.0,47.0,0.0,1.0,6634.0,60.0,22800.0,1.0,0.0,1.0,2.0,2698.0,5005.0,75.6,0.0,0.0,32.0,248.0,14.0,11.0,0.0,14.0,11.0,0.0,4.0,6.0,5.0,6.0,2.0,8.0,12.0,6.0,10.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,40800.0,24280.0,20500.0,18000.0,N,N
42921,42921,19125.0,0.20550000000000002,512.57,RENT,140000.0,Not Verified,high_risk,n,3.07,2.0,1.0,11.0,0.0,8541.0,21.0,w,0.0,0.0,2447.68,2447.68,0.0,0.0,0.0,2447.68,440.5824,0.0,0.0,1.0,Individual,0.0,0.0,107178.0,1.0,4.0,0.0,0.0,30.0,98637.0,125.0,2.0,2.0,3875.0,115.0,14700.0,1.0,1.0,5.0,2.0,9743.0,3586.0,70.1,0.0,0.0,138.0,102.0,4.0,4.0,0.0,4.0,4.0,1.0,6.0,7.0,6.0,11.0,5.0,7.0,15.0,7.0,11.0,0.0,0.0,1.0,2.0,78.9,50.0,0.0,0.0,93556.0,107178.0,12000.0,78856.0,N,N
42927,42927,10000.0,0.2305,387.36,MORTGAGE,150000.0,Not Verified,high_risk,n,20.13,0.0,1.0,9.0,0.0,85449.0,14.0,w,8390.19,8390.19,3473.43,3473.43,1609.81,1863.62,0.0,0.0,0.0,387.36,0.0,1.0,Individual,0.0,0.0,525094.0,0.0,5.0,2.0,5.0,10.0,46419.0,82.0,0.0,0.0,3829.0,85.0,87200.0,3.0,0.0,6.0,5.0,58344.0,0.0,100.8,0.0,0.0,125.0,205.0,36.0,10.0,4.0,95.0,1.0,0.0,1.0,3.0,1.0,1.0,6.0,3.0,4.0,3.0,9.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,560793.0,131868.0,3800.0,56593.0,N,N
42949,42949,20000.0,0.14300000000000002,686.48,RENT,116000.0,Not Verified,high_risk,n,14.99,0.0,0.0,19.0,0.0,13180.0,19.0,w,17549.68,17549.68,4789.47,4789.47,2450.32,2339.15,0.0,0.0,0.0,686.48,0.0,1.0,Individual,0.0,0.0,87671.0,1.0,15.0,0.0,1.0,17.0,74491.0,94.0,1.0,1.0,7520.0,93.0,14300.0,2.0,0.0,0.0,2.0,4871.0,1120.0,92.2,0.0,0.0,99.0,49.0,2.0,2.0,0.0,2.0,17.0,0.0,2.0,2.0,4.0,4.0,15.0,4.0,4.0,2.0,19.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,93918.0,87671.0,14300.0,79618.0,N,N
42956,42956,29775.0,0.11019999999999999,975.08,RENT,75500.0,Source Verified,high_risk,n,7.9,0.0,0.0,9.0,0.0,2562.0,16.0,f,0.0,0.0,1936.85,1936.85,830.82,1106.03,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,10968.0,1.0,2.0,0.0,1.0,19.0,8406.0,71.0,1.0,4.0,535.0,35.0,19400.0,2.0,0.0,1.0,5.0,1219.0,5749.0,12.9,0.0,0.0,272.0,147.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,5.0,4.0,7.0,5.0,7.0,11.0,5.0,9.0,0.0,0.0,0.0,1.0,84.6,0.0,0.0,0.0,31180.0,10968.0,6600.0,11780.0,N,N
43021,43021,9000.0,0.1524,313.05,OWN,87000.0,Not Verified,high_risk,n,11.54,0.0,0.0,7.0,0.0,9600.0,12.0,f,7337.49,7337.49,2699.5,2699.5,1662.51,1036.99,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,27998.0,1.0,2.0,1.0,1.0,10.0,18398.0,72.0,1.0,1.0,3525.0,73.0,12700.0,1.0,0.0,2.0,2.0,4000.0,3007.0,73.4,0.0,0.0,172.0,240.0,6.0,6.0,0.0,6.0,7.0,0.0,3.0,4.0,4.0,4.0,7.0,5.0,5.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,38343.0,27998.0,11300.0,25643.0,N,N
43062,43062,27000.0,0.2565,1082.82,OWN,120000.0,Source Verified,high_risk,n,28.99,0.0,1.0,21.0,1.0,36323.0,27.0,w,26782.86,26782.86,3334.3,3334.3,217.14,3117.16,0.0,0.0,0.0,572.49,0.0,1.0,Individual,0.0,0.0,57215.0,1.0,3.0,0.0,1.0,20.0,20892.0,54.0,2.0,4.0,9103.0,72.0,45300.0,1.0,0.0,1.0,5.0,2725.0,6231.0,82.9,0.0,0.0,161.0,165.0,6.0,6.0,0.0,7.0,6.0,0.0,9.0,14.0,12.0,12.0,6.0,18.0,21.0,14.0,21.0,0.0,0.0,0.0,2.0,100.0,58.3,1.0,0.0,105440.0,57215.0,36400.0,60140.0,N,N
43082,43082,19000.0,0.20550000000000002,711.45,OWN,65000.0,Not Verified,high_risk,n,26.81,0.0,0.0,6.0,0.0,17250.0,9.0,w,0.0,0.0,689.76,689.76,310.15,379.61,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,42645.0,0.0,2.0,1.0,1.0,8.0,25395.0,70.0,0.0,0.0,6196.0,76.0,19700.0,1.0,0.0,1.0,1.0,7108.0,2450.0,87.6,0.0,0.0,147.0,74.0,25.0,8.0,0.0,25.0,8.0,0.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,55914.0,42645.0,19700.0,36214.0,N,N
43180,43180,26500.0,0.0819,539.74,MORTGAGE,155000.0,Not Verified,high_risk,n,14.8,0.0,1.0,12.0,0.0,12876.0,22.0,w,0.0,0.0,527.68,527.68,220.21,307.47,0.0,0.0,0.0,539.74,0.0,1.0,Joint App,0.0,0.0,136793.0,1.0,3.0,0.0,1.0,23.0,68217.0,66.0,2.0,3.0,6416.0,50.0,40900.0,0.0,1.0,2.0,4.0,11399.0,20744.0,33.9,0.0,0.0,178.0,222.0,3.0,3.0,3.0,3.0,3.0,0.0,5.0,7.0,5.0,6.0,7.0,7.0,12.0,7.0,12.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,291741.0,81093.0,31400.0,93659.0,N,N
43189,43189,21275.0,0.20550000000000002,570.19,OWN,32000.0,Not Verified,high_risk,n,25.02,0.0,3.0,7.0,1.0,7104.0,14.0,w,0.0,0.0,4477.51,4477.51,229.95,1386.14,0.0,2861.42,515.0556,500.0,0.0,1.0,Individual,0.0,50.0,17572.0,3.0,1.0,1.0,1.0,6.0,10468.0,87.0,2.0,4.0,2905.0,39.0,32800.0,1.0,1.0,3.0,5.0,2510.0,17251.0,27.8,0.0,0.0,136.0,87.0,1.0,1.0,0.0,1.0,4.0,0.0,4.0,6.0,4.0,7.0,5.0,6.0,9.0,6.0,7.0,0.0,0.0,0.0,3.0,100.0,25.0,1.0,0.0,44800.0,17572.0,23900.0,12000.0,N,N
43193,43193,11900.0,0.1524,413.92,MORTGAGE,148000.0,Source Verified,high_risk,n,7.09,0.0,1.0,9.0,0.0,1273.0,31.0,w,9701.82,9701.82,3301.28,3301.28,2198.18,1103.1,0.0,0.0,0.0,0.0,0.0,1.0,Joint App,0.0,341.0,277453.0,1.0,2.0,1.0,1.0,1.0,38424.0,106.0,0.0,0.0,1048.0,62.0,27800.0,1.0,0.0,4.0,1.0,30828.0,19727.0,6.1,0.0,0.0,133.0,226.0,25.0,1.0,2.0,76.0,1.0,1.0,2.0,2.0,2.0,6.0,8.0,6.0,21.0,2.0,9.0,0.0,0.0,0.0,1.0,96.8,0.0,0.0,0.0,333554.0,39697.0,21000.0,36154.0,N,N
43198,43198,32050.0,0.14300000000000002,1100.07,RENT,110000.0,Source Verified,high_risk,n,13.08,0.0,1.0,11.0,0.0,27398.0,24.0,f,31522.82,31522.82,3639.1,3639.1,527.18,3111.92,0.0,0.0,0.0,550.04,0.0,1.0,Individual,0.0,0.0,404571.0,1.0,2.0,1.0,1.0,6.0,262010.0,92.0,1.0,3.0,12450.0,52.0,67400.0,1.0,1.0,2.0,6.0,36779.0,40002.0,40.6,0.0,0.0,156.0,101.0,12.0,6.0,2.0,12.0,6.0,0.0,5.0,5.0,8.0,9.0,12.0,8.0,10.0,5.0,11.0,0.0,0.0,0.0,4.0,100.0,12.5,0.0,0.0,398752.0,289408.0,67400.0,215437.0,N,N
43203,43203,20000.0,0.20550000000000002,536.02,MORTGAGE,56000.0,Not Verified,high_risk,n,10.72,0.0,0.0,5.0,2.0,3169.0,6.0,w,0.0,0.0,3798.24,3798.24,590.56,994.67,0.0,2213.01,398.3418,0.0,0.0,1.0,Individual,0.0,0.0,10418.0,0.0,1.0,0.0,1.0,14.0,7249.0,73.0,0.0,0.0,1780.0,70.0,4900.0,2.0,0.0,0.0,1.0,2084.0,608.0,82.1,0.0,0.0,29.0,90.0,32.0,14.0,0.0,32.0,14.0,0.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,66.7,2.0,0.0,14900.0,10418.0,3400.0,10000.0,N,N
43226,43226,12500.0,0.20550000000000002,468.06,RENT,36000.0,Not Verified,high_risk,n,35.43,1.0,1.0,13.0,1.0,7901.0,29.0,w,0.0,0.0,667.86,667.86,0.0,667.86,0.0,0.0,0.0,-468.06,0.0,1.0,Individual,0.0,0.0,27849.0,1.0,3.0,1.0,2.0,2.0,19948.0,61.0,1.0,1.0,1414.0,53.0,19500.0,3.0,2.0,1.0,3.0,3094.0,9583.0,34.8,0.0,0.0,170.0,655.0,7.0,2.0,3.0,7.0,6.0,0.0,4.0,5.0,6.0,18.0,4.0,10.0,22.0,5.0,11.0,0.0,0.0,0.0,2.0,95.5,0.0,1.0,0.0,52276.0,27849.0,14700.0,32776.0,N,N
43354,43354,10000.0,0.17739999999999997,360.23,RENT,21000.0,Source Verified,high_risk,n,16.23,2.0,0.0,9.0,0.0,9108.0,15.0,w,0.0,0.0,350.37,350.37,212.39,137.98,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,15530.0,2.0,2.0,0.0,0.0,80.0,6422.0,130.0,3.0,4.0,6589.0,78.0,15100.0,0.0,2.0,1.0,4.0,1726.0,2192.0,80.6,0.0,0.0,158.0,74.0,1.0,1.0,0.0,15.0,7.0,0.0,3.0,3.0,3.0,5.0,4.0,7.0,11.0,3.0,9.0,0.0,0.0,2.0,3.0,86.7,33.3,0.0,0.0,20042.0,15530.0,11300.0,4942.0,N,N
43376,43376,15000.0,0.1612,365.73,RENT,38300.0,Verified,high_risk,n,25.85,0.0,0.0,7.0,0.0,13079.0,35.0,w,14423.08,14423.08,2432.57,2432.57,576.92,1855.65,0.0,0.0,0.0,250.0,0.0,1.0,Individual,0.0,0.0,41944.0,0.0,2.0,1.0,1.0,12.0,28865.0,76.0,0.0,4.0,9413.0,66.0,26000.0,1.0,2.0,1.0,5.0,5992.0,3421.0,79.3,0.0,0.0,98.0,131.0,13.0,12.0,0.0,14.0,10.0,0.0,2.0,2.0,2.0,16.0,10.0,5.0,25.0,2.0,7.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,63854.0,41944.0,16500.0,37854.0,N,N
43380,43380,32000.0,0.1308,1079.44,RENT,250000.0,Not Verified,high_risk,n,21.35,0.0,1.0,7.0,0.0,57492.0,12.0,w,0.0,0.0,6165.25,6165.25,1116.65,1018.98,53.97,3975.65,715.617,0.0,0.0,1.0,Individual,0.0,0.0,115515.0,0.0,2.0,1.0,2.0,7.0,58023.0,43.0,0.0,0.0,24670.0,78.0,60200.0,0.0,0.0,2.0,2.0,16502.0,2708.0,95.5,0.0,0.0,88.0,140.0,37.0,7.0,0.0,37.0,0.0,0.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,7.0,0.0,0.0,0.0,1.0,91.7,80.0,0.0,0.0,143725.0,115515.0,60200.0,83525.0,N,N
43399,43399,3000.0,0.11710000000000001,99.23,RENT,23000.0,Not Verified,high_risk,n,15.71,0.0,0.0,9.0,0.0,4008.0,13.0,f,2802.12,2802.12,422.75,422.75,197.88,224.87,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,3637.0,7039.0,0.0,1.0,0.0,1.0,16.0,3031.0,61.0,0.0,0.0,1700.0,18.0,34200.0,1.0,0.0,0.0,1.0,782.0,20254.0,14.5,0.0,0.0,16.0,158.0,49.0,16.0,0.0,58.0,16.0,0.0,4.0,5.0,5.0,6.0,1.0,8.0,12.0,5.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,39200.0,7039.0,23700.0,5000.0,N,N
43534,43534,8500.0,0.17739999999999997,306.19,MORTGAGE,193500.0,Source Verified,high_risk,n,10.52,0.0,0.0,11.0,0.0,29378.0,23.0,w,0.0,0.0,297.81,297.81,159.59,138.22,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,315974.0,0.0,3.0,1.0,2.0,12.0,45400.0,77.0,0.0,0.0,9848.0,76.0,40200.0,1.0,1.0,2.0,3.0,28725.0,9901.0,70.0,0.0,0.0,116.0,182.0,25.0,10.0,2.0,30.0,9.0,0.0,3.0,5.0,5.0,10.0,7.0,7.0,14.0,5.0,11.0,0.0,0.0,0.0,2.0,95.7,60.0,0.0,0.0,342651.0,74778.0,33000.0,58701.0,N,N
43560,43560,22000.0,0.17739999999999997,555.55,RENT,62000.0,Source Verified,high_risk,n,20.27,0.0,0.0,17.0,1.0,15340.0,26.0,w,0.0,0.0,3867.17,3867.17,1660.73,2206.44,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,71116.0,0.0,5.0,0.0,0.0,37.0,55776.0,116.0,2.0,2.0,8274.0,84.0,36600.0,2.0,0.0,2.0,2.0,4183.0,5080.0,66.6,0.0,0.0,121.0,109.0,11.0,11.0,2.0,28.0,11.0,0.0,3.0,9.0,4.0,7.0,7.0,12.0,16.0,9.0,17.0,0.0,0.0,0.0,2.0,100.0,25.0,1.0,0.0,84751.0,71116.0,15200.0,48151.0,N,N
43612,43612,18000.0,0.2305,507.95,RENT,75000.0,Not Verified,high_risk,n,28.16,0.0,0.0,11.0,1.0,22556.0,20.0,w,0.0,0.0,992.85,992.85,162.2,830.65,0.0,0.0,0.0,507.95,0.0,1.0,Individual,0.0,0.0,52587.0,2.0,2.0,1.0,2.0,8.0,30031.0,86.0,2.0,2.0,5670.0,71.0,39600.0,1.0,5.0,0.0,4.0,4781.0,9556.0,60.2,0.0,0.0,140.0,68.0,5.0,5.0,0.0,5.0,20.0,0.0,4.0,8.0,4.0,4.0,9.0,9.0,11.0,8.0,11.0,0.0,0.0,0.0,3.0,100.0,25.0,1.0,0.0,74610.0,52587.0,24000.0,35010.0,N,N
43627,43627,32800.0,0.1308,1106.43,MORTGAGE,59000.0,Verified,high_risk,n,16.11,0.0,0.0,5.0,0.0,13703.0,13.0,w,31980.95,31980.95,3295.46,3295.46,819.05,2476.41,0.0,0.0,0.0,1106.43,0.0,1.0,Joint App,0.0,0.0,207551.0,2.0,1.0,0.0,1.0,14.0,17468.0,83.0,1.0,1.0,13703.0,75.0,20800.0,4.0,0.0,1.0,4.0,41510.0,297.0,97.9,0.0,0.0,163.0,245.0,2.0,2.0,3.0,245.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,8.0,1.0,5.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,218700.0,31171.0,14000.0,21000.0,N,N
